Item,Cost,Product Url,Item Url,Swatch Url,Model Url,RGB
Midweight denim workshirt,$98$56.50(42% Off),https://www.jcrew.com/m/mens/categories/clothing/denim/denim-shirts/midweight-denim-workshirt/MP712?display=standard&fit=Classic&color_name=three-year-denim-wash&colorProductCode=BT743,https://www.jcrew.com/s7-img-facade/BT743_YD0794,https://www.jcrew.com/s7-img-facade/BT743_YD0794_sw,https://www.jcrew.com/s7-img-facade/BT743_YD0794_m,[ 54  84 118]
Midweight denim workshirt,$98$56.50(42% Off),https://www.jcrew.com/m/mens/categories/clothing/denim/denim-shirts/midweight-denim-workshirt/MP712?display=standard&fit=Classic&color_name=three-year-denim-wash&colorProductCode=BT743,https://www.jcrew.com/s7-img-facade/BT743_YD0794,https://www.jcrew.com/s7-img-facade/BT743_YD0794_sw,https://www.jcrew.com/s7-img-facade/BT743_YD0794_m,[ 54  84 118]
Midweight denim workshirt,$98$56.50(42% Off),https://www.jcrew.com/m/mens/categories/clothing/denim/denim-shirts/midweight-denim-workshirt/MP712?display=standard&fit=Classic&color_name=three-year-denim-wash&colorProductCode=BT743,https://www.jcrew.com/s7-img-facade/BT744_YD0281,https://www.jcrew.com/s7-img-facade/BT744_YD0281_sw,https://www.jcrew.com/s7-img-facade/BT744_YD0281_m,[102 134 164]
Midweight denim workshirt,$98$56.50(42% Off),https://www.jcrew.com/m/mens/categories/clothing/denim/denim-shirts/midweight-denim-workshirt/MP712?display=standard&fit=Classic&color_name=three-year-denim-wash&colorProductCode=BT743,https://www.jcrew.com/s7-img-facade/BT743_YD0794,https://www.jcrew.com/s7-img-facade/BT743_YD0794_sw,https://www.jcrew.com/s7-img-facade/BT743_YD0794_m,[ 54  84 118]
Midweight denim workshirt,$98$56.50(42% Off),https://www.jcrew.com/m/mens/categories/clothing/denim/denim-shirts/midweight-denim-workshirt/MP712?display=standard&fit=Classic&color_name=three-year-denim-wash&colorProductCode=BT743,https://www.jcrew.com/s7-img-facade/BT743_YD0794,https://www.jcrew.com/s7-img-facade/BT743_YD0794_sw,https://www.jcrew.com/s7-img-facade/BT743_YD0794_m,[ 54  84 118]
Midweight denim workshirt,$98$56.50(42% Off),https://www.jcrew.com/m/mens/categories/clothing/denim/denim-shirts/midweight-denim-workshirt/MP712?display=standard&fit=Classic&color_name=three-year-denim-wash&colorProductCode=BT743,https://www.jcrew.com/s7-img-facade/BT744_YD0281,https://www.jcrew.com/s7-img-facade/BT744_YD0281_sw,https://www.jcrew.com/s7-img-facade/BT744_YD0281_m,[102 134 164]
Heritage cotton crewneck sweater,$89.50-$98$49.50-$87.99,https://www.jcrew.com/m/mens/categories/clothing/sweaters/pullover/heritage-cotton-crewneck-sweater/MP443?display=standard&fit=Classic&color_name=butter-pink&colorProductCode=BI841,https://www.jcrew.com/s7-img-facade/BI842_SU9970,https://www.jcrew.com/s7-img-facade/BI842_SU9970_sw,https://www.jcrew.com/s7-img-facade/BI842_SU9970_m,[30 34 48]
Heritage cotton crewneck sweater,$89.50-$98$49.50-$87.99,https://www.jcrew.com/m/mens/categories/clothing/sweaters/pullover/heritage-cotton-crewneck-sweater/MP443?display=standard&fit=Classic&color_name=butter-pink&colorProductCode=BI841,https://www.jcrew.com/s7-img-facade/CB545_SR5181,https://www.jcrew.com/s7-img-facade/CB545_SR5181_sw,https://www.jcrew.com/s7-img-facade/CB545_SR5181_m,[127 119 111]
Heritage cotton crewneck sweater,$89.50-$98$49.50-$87.99,https://www.jcrew.com/m/mens/categories/clothing/sweaters/pullover/heritage-cotton-crewneck-sweater/MP443?display=standard&fit=Classic&color_name=butter-pink&colorProductCode=BI841,https://www.jcrew.com/s7-img-facade/BI841_RD5978,https://www.jcrew.com/s7-img-facade/BI841_RD5978_sw,https://www.jcrew.com/s7-img-facade/BI841_RD5978_m,[229  85  96]
Heritage cotton crewneck sweater,$89.50-$98$49.50-$87.99,https://www.jcrew.com/m/mens/categories/clothing/sweaters/pullover/heritage-cotton-crewneck-sweater/MP443?display=standard&fit=Classic&color_name=butter-pink&colorProductCode=BI841,https://www.jcrew.com/s7-img-facade/BI841_PK0047,https://www.jcrew.com/s7-img-facade/BI841_PK0047_sw,https://www.jcrew.com/s7-img-facade/BI841_PK0047_m,[239 195 187]
